order_id,customer_id,channel,region,product_category,units,unit_price,discount_rate,shipping_days,customer_age,income_monthly,return_flag,satisfaction,gross_revenue,net_revenue
692,10895,web,Norte,Electrónica,3,35.68316025637172,0.16963412509719733,2.0,23,34082.76396184584,0,4,107.04948076911516,88.89023575673706
693,12207,app,Norte,Moda,1,27.696384987005256,0.129743459418628,4.0,44,25521.592591225497,0,4,27.696384987005256,24.10296018540104
694,13546,web,Centro,Moda,2,16.484899885251995,0.10530190407370567,3.0,38,13566.101787366328,0,4,32.96979977050399,29.498017077741096
695,10851,marketplace,Centro,Moda,6,25.327109473398824,0.13573336228715505,3.0,40,25259.04363561083,0,5,151.96265684039295,131.33625448535727
696,11687,web,Norte,Alimentos,3,9.043569457875192,0.16236079793600244,1.0,46,22040.766056801465,0,4,27.130708373625573,22.725744913514742
697,11931,app,Norte,Alimentos,3,36.87366269773105,0.0443393385714139,4.0,44,16422.44476447215,0,4,110.62098809319315,105.71612664902472
698,12737,store,Centro,Alimentos,1,42.16557277900832,0.28848661308863227,6.0,26,41506.83089911801,0,4,42.16557277900832,30.001369499049982
699,13746,store,Centro,Electrónica,1,27.83703826280017,0.21147805267383407,5.0,36,27189.011106080965,0,4,27.83703826280017,21.950115618776184
700,12427,web,Norte,Hogar,3,14.466865427465185,0.3091231966847001,3.0,41,15244.726122147727,0,5,43.400596282395554,29.98446522155933
701,11568,store,Centro,Moda,3,31.45455080511211,0.2160931000050817,,41,79936.58613050081,0,4,94.36365241533633,73.97231823710429
702,10956,app,Centro,Salud,1,37.82790000289677,0.027663017579726744,5.0,19,33828.995924465606,0,4,37.82790000289677,36.781466140112485
703,12738,app,Centro,Alimentos,3,16.300894739043194,0.2046660688985476,3.0,25,41588.02705713308,0,3,48.90268421712958,38.893964079822624
704,13498,web,Norte,Alimentos,2,328.040561685727,0.14685625453474246,4.0,43,47879.26199012664,0,3,656.081123371454,559.731506922176
705,11636,web,Centro,Hogar,4,32.736301148281335,0.23704993310635397,2.0,43,21165.5431647655,0,4,130.94520459312534,99.90465260372713
706,11291,store,Norte,Moda,5,21.100379527372002,0.07091446695405342,4.0,54,36279.61418498109,0,4,105.50189763686001,98.02028680330096
707,13906,app,Norte,Moda,5,18.052594814732753,0.140098406115418,4.0,19,9307.611278362374,0,4,90.26297407366377,77.61727527470617
708,13648,app,Centro,Electrónica,3,22.23391814617207,0.35480720136836946,,46,45674.62723380755,0,4,66.7017544385162,43.035491619826054
709,11440,store,Centro,Electrónica,6,14.384233744922854,0.27163072149023193,3.0,40,25914.582833497618,0,5,86.30540246953713,62.86220372823191
710,11191,store,Norte,Salud,4,28.30800145043107,0.10116566557325893,3.0,24,35943.33724901293,0,3,113.23200580172428,101.77681457059774
711,13913,web,Centro,Hogar,4,33.35362581121741,0.21132134446309084,4.0,18,25884.348960317762,0,4,133.41450324486965,105.2211710482884
712,11066,app,Centro,Hogar,3,46.65257509248564,0.15778147233480713,3.0,46,73111.16833425971,0,4,139.95772527745692,117.87498931854931
713,13627,web,,Electrónica,5,28.892924347428746,0.12952232091091653,4.0,25,52748.65341080807,0,5,144.46462173714372,125.75322864023121
714,10284,store,Centro,Salud,4,30.423787056775204,0.12261750176975471,1.0,22,6399.673981730147,0,4,121.69514822710082,106.77319317399372
715,12444,app,Centro,Moda,3,21.170225598783716,0.15886646722178369,5.0,41,36461.860292752266,0,4,63.51067679635115,53.42095994285033
716,10011,marketplace,Centro,Alimentos,4,15.168835702659594,0.19207645938910428,5.0,36,23037.95812574875,0,4,60.67534281063838,49.021037791350814
717,11630,web,Norte,Salud,4,19.366357592663668,0.07592671243813977,5.0,42,37262.75296238126,0,3,77.46543037065467,71.58373491500524
718,13373,web,,Hogar,3,53.80890352722503,0.30527205062180707,3.0,41,36979.29493634721,0,4,161.42671058167508,112.14764761727417
719,13969,web,Norte,Moda,7,34.76963732277966,0.4486433681838912,2.0,73,17878.572196454603,0,4,243.3874612594576,134.1932908662882
720,13324,web,Centro,Electrónica,2,30.69403842742342,0.13206914180865104,2.0,44,,1,5,61.38807685484684,53.2806062273437
721,12546,web,Centro,Hogar,3,9.038977554839684,0.16812368549344728,3.0,43,15357.107491180468,0,4,27.116932664519055,22.557934005682466
722,10753,marketplace,Norte,Alimentos,3,29.13812121366866,0.22677755835963145,3.0,26,60920.678420901015,0,4,87.41436364100599,67.59074768893771
723,12082,web,Norte,Alimentos,3,11.806787357952073,0.10821030876664536,2.0,53,32209.185034978444,0,4,35.42036207385622,31.58751375721786
724,12774,web,Centro,Hogar,4,12.279083337290217,0.16804730930778117,3.0,30,34127.386230625525,0,4,49.11633334916087,40.86246568677034
725,12896,store,Norte,Hogar,4,104.47497894631108,0.3813179403409141,3.0,26,31798.290423595852,0,5,417.89991578524433,258.5471806293735
726,10089,app,Centro,Moda,5,16.037690318755686,0.0882192322625638,2.0,34,15019.48686793919,1,5,80.18845159377844,73.11428795785154
727,10775,store,Norte,Electrónica,2,38.79782620745877,0.21884101081273483,2.0,41,38103.06450778123,0,4,77.59565241491754,60.61454140576336
728,12652,web,Centro,Hogar,1,27.78859457417205,0.23972879948337036,4.0,31,71814.2249855309,0,4,27.78859457417205,21.126868157575686
729,13993,app,Sur,Hogar,9,14.60362151769496,0.13704490978073805,5.0,26,11431.69720550202,0,4,131.43259365925462,113.42042571897368
730,13017,web,Norte,Hogar,1,17.824829213142703,0.10501857008312433,,26,28117.90456500268,0,4,17.824829213142703,15.952891137202554
731,11625,web,,Alimentos,7,32.267900104059116,0.2066497450325834,4.0,38,40855.06121117897,0,5,225.8753007284138,179.198227423729
732,13069,marketplace,Norte,Hogar,4,36.00990086434454,0.1400909032590805,3.0,42,17824.28091749894,0,5,144.03960345737815,123.86096530395427
733,10417,web,Centro,Hogar,2,26.40354433498174,0.01798516849111921,4.0,43,40245.965207294656,1,5,52.80708866996348,51.85734428270871
734,10114,app,Centro,Moda,2,13.051202455521452,0.043106996026990516,4.0,19,27577.163890879026,0,4,26.102404911042903,24.97720864624768
735,10616,app,Norte,Salud,3,19.552646734454527,0.14077918165602019,2.0,27,18180.076361996194,0,5,58.65794020336358,50.40012338390629
736,13974,web,Centro,Hogar,3,90.88048749651337,0.08425503895069647,3.0,46,6766.478237196588,0,4,272.6414624895401,249.67004544790908
737,13267,store,Sur,Electrónica,7,12.604063749809985,0.15242333076096995,7.0,31,25472.669760162673,0,3,88.2284462486699,74.78037260358244
738,10825,web,Norte,Hogar,1,30.150848869311567,0.25304122064400314,7.0,38,25839.872950396115,0,4,30.150848869311567,22.521441267968108
739,13572,app,Norte,Alimentos,2,78.76416601505868,0.1545922858848749,4.0,65,55426.95583924981,0,5,157.52833203011735,133.17566708994994
740,11649,marketplace,Sur,Moda,3,21.106555336418573,0.3390908900936083,3.0,18,32414.441390238535,0,4,63.31966600925572,41.84854410174721
741,11516,app,Centro,Alimentos,3,67.26177678635892,0.17222499102011207,6.0,35,20101.001131238376,0,4,201.78533035907677,167.03285364999442
742,13146,marketplace,Sur,Salud,4,16.80663012041692,0.21731391924724475,4.0,44,11336.258495567821,0,3,67.22652048166768,52.6172618384413
743,10412,web,Centro,Alimentos,5,8.279708255321314,0.1245879719160057,4.0,25,43521.07752636928,0,5,41.398541276606565,36.24078097867311
744,13447,app,Sur,Moda,4,17.839179159947218,0.08239600653477197,4.0,35,28698.212376796288,0,4,71.35671663978887,65.47720814923696
745,13491,web,Norte,Moda,3,16.171691076779535,0.25982519435068435,3.0,23,21661.383494635065,0,2,48.5150732303386,35.90963489932819
746,10728,store,Centro,Electrónica,3,9.790396871428605,0.22956303396382757,3.0,42,19977.504412582537,0,4,29.371190614285815,22.628650985740467
747,13348,marketplace,Sur,Salud,4,19.499777729539314,0.016594232761016892,6.0,29,53310.83046647801,0,4,77.99911091815726,76.70477551642898
748,13068,web,Centro,Hogar,3,42.31103382010975,0.20343551785641784,3.0,31,57826.96581848498,0,4,126.93310146032925,101.11040023162596
749,12808,app,Norte,Electrónica,2,17.69414681195788,0.08091707240850313,4.0,46,19059.129145651063,0,3,35.38829362391576,32.524776506335996
750,10675,web,Norte,Alimentos,4,19.949383959087495,0.35813945584349755,4.0,42,7600.213370266409,0,5,79.79753583634998,51.2188897742676
751,13465,app,Norte,Hogar,6,52.13204147316281,0.08376363875661652,3.0,47,23923.546810618776,0,5,312.79224883897683,286.59163190135905
752,11892,app,Norte,Moda,2,16.255819229704056,0.18683096877980365,1.0,55,30465.615614157323,0,5,32.51163845940811,26.43745754941817
753,12504,marketplace,Norte,Moda,3,34.48105998948436,0.17692936126804282,2.0,37,,0,4,103.44317996845308,85.14104420909948
754,12967,app,Centro,Moda,2,9.591831964287493,0.3357266702310557,4.0,59,11317.562033278335,0,4,19.183663928574987,12.743196315002892
755,12239,web,Centro,Alimentos,6,14.420082948531286,0.3911850801528845,4.0,38,62516.10768208454,0,4,86.52049769118771,52.674969866992996
756,12786,web,Norte,Hogar,3,21.815329574028606,0.20983730939814996,2.0,50,9669.785292347833,0,4,65.44598872208581,51.71297853774166
757,13760,web,Centro,Moda,1,47.704030704786,0.13484716807761973,4.0,36,17820.214849797874,0,4,47.704030704786,41.27127725835779
758,11122,web,Norte,Moda,2,14.851531487740257,0.28700339621420884,3.0,45,15335.573699410805,0,4,29.703062975480513,21.178183023553082
759,11571,web,Norte,Alimentos,2,14.753673379941032,0.24686929961647383,3.0,31,14896.27840009058,0,3,29.507346759882065,22.22288873172955
760,10977,store,Norte,Alimentos,4,28.49685892878399,0.10467207552517434,5.0,51,8099.525954493862,0,4,113.98743571513596,102.05613423504029
761,11008,app,Centro,Hogar,2,31.127372352853026,0.26611527234421933,1.0,49,27815.553413293368,0,5,62.25474470570605,45.687806363627246
762,12143,app,Norte,Moda,2,13.879613569417637,0.21022179246671832,,34,58570.822160295604,0,3,27.759227138835275,21.92363265221855
763,11687,web,Norte,Electrónica,4,18.411166293328968,0.26863017748125484,3.0,38,24573.30882912387,1,4,73.64466517331587,53.86148569726044
764,12710,store,Norte,Salud,4,44.596860105155606,0.20185653983678545,2.0,26,15456.78894106132,0,4,178.38744042062243,142.37876894697487
765,13261,store,Sur,Hogar,3,12.819853217819954,0.311560181894265,5.0,46,58411.9863303686,0,4,38.45955965345986,26.47709225225457
766,13807,web,Norte,Alimentos,1,29.601120237515655,0.17153203967158104,5.0,45,42685.90935687987,0,4,29.601120237515655,24.523579706610878
767,10036,store,Centro,Electrónica,2,18.455392073548957,0.14901725743632202,6.0,22,16907.436645975074,0,4,36.910784147097914,31.41044032367331
768,13851,app,Centro,Hogar,3,53.059810611374814,0.3267917686844219,2.0,60,32121.7258993429,0,4,159.17943183412444,107.16090376686954
769,13440,web,Centro,Moda,2,33.75845370349016,0.4539127840143936,3.0,40,48701.37058731991,0,5,67.51690740698032,36.87011999783585
770,13766,app,Sur,Salud,2,39.81762254752043,0.12653448454802635,3.0,33,16364.352844108438,0,5,79.63524509504086,69.55864040508412
771,11548,app,Norte,Moda,1,18.252987580041964,0.5199166164165651,3.0,49,28765.560204595487,0,5,18.252987580041964,8.76295603793296
772,12326,web,Norte,Salud,3,38.60891992097834,0.12411723476634225,3.0,30,21727.5266278531,0,5,115.82675976293501,101.45066262921408
773,12264,marketplace,Sur,Moda,1,38.05994267699731,0.2492647108190875,6.0,50,13962.40993834403,0,4,38.05994267699731,28.572942071824528
774,12914,store,Centro,Moda,1,32.64588717723702,0.31496282069993947,4.0,23,29478.89641106584,0,4,32.64588717723702,22.36364646764246
775,10872,app,,Electrónica,6,21.000891787219278,0.14615442179698965,5.0,34,34125.65770852876,0,5,126.00535072331567,107.58911154502258
776,11821,app,Centro,Alimentos,4,26.82764645060556,0.18488987113225147,2.0,35,27562.264860523115,0,5,107.31058580242224,87.46994542228597
777,11296,app,Centro,Hogar,3,8.855243379382829,0.10255168732959696,,30,17172.74733894675,0,3,26.56573013814849,23.841369687338634
778,13952,app,Sur,Salud,4,64.55080188474267,0.18397569765719674,6.0,28,85428.11988737334,0,5,258.2032075389707,210.7000922946626
779,12109,app,Sur,Salud,2,17.599008644505655,0.10397465478662653,4.0,31,20552.109544823856,0,5,35.19801728901131,31.538315592212648
780,10595,web,Centro,Salud,3,20.406063737439368,0.25221136353813983,3.0,30,36575.03766631995,0,5,61.218191212318104,45.77826773332079
781,11903,app,Norte,Moda,3,11.884212126170796,0.46465809261692387,4.0,31,41941.71727199228,0,3,35.65263637851239,19.086350362108067
782,10728,store,Sur,Alimentos,2,35.519867096505365,0.4983369381103504,3.0,52,6836.247779350495,0,4,71.03973419301073,35.6380105710926
783,11365,app,Norte,Alimentos,4,32.82090054356778,0.3682305451796036,2.0,41,42452.963229769695,0,5,131.28360217427112,82.94096977249708
784,10396,web,Norte,Electrónica,5,20.852337217175485,0.20953412999093413,2.0,35,27035.856392507034,0,4,104.26168608587743,82.41530440048523
785,10698,store,Sur,Moda,2,6.793254628266522,0.1674010660704051,4.0,44,23278.71699277141,0,4,13.586509256533043,11.312113122813985
786,13090,web,Norte,Electrónica,3,16.58741836690054,0.10593547793477287,2.0,35,,0,5,49.76225510070162,44.49066682349671
787,12224,web,Norte,Moda,4,31.595429824825132,0.23852775614673707,2.0,27,37070.761984200566,0,4,126.38171929930053,96.2361713768716
788,11635,web,Norte,Electrónica,1,28.170684600849633,0.13710909768809373,2.0,18,7666.298890193753,1,5,28.170684600849633,24.308227453971263
789,10395,web,Sur,Hogar,6,23.916992531519494,0.21116756245615545,4.0,47,27380.041478148745,0,3,143.50195518911696,113.19899710413868
790,12492,store,Centro,Hogar,2,19.430204452658394,0.04936369857821483,2.0,18,34100.539556726355,0,4,38.86040890531679,36.94211539348856
791,13304,app,Centro,Moda,4,10.296035501391637,0.07355461750444578,4.0,19,88307.9449256346,0,4,41.18414200556655,38.15485819309832
792,13986,web,Norte,Moda,5,41.68447617236945,0.2382639149230332,4.0,42,12802.308689308633,0,5,208.42238086184724,158.76284844012403
793,10075,store,Centro,Electrónica,5,11.110975226991476,0.14210739627677557,4.0,36,34333.21214513249,0,5,55.55487613495738,47.66011733693981
794,10264,store,Centro,Moda,2,21.925774845343028,0.2340047298824328,5.0,52,20615.502994894974,0,4,43.851549690686056,33.59007965039098
795,12502,store,Norte,Hogar,4,13.88501137129512,0.04106000993772403,2.0,29,35118.227904386986,0,5,55.54004548518048,53.25957066561732
796,11819,web,Norte,Moda,2,42.37376081483751,0.13181281432974964,2.0,44,43332.196044101176,0,5,84.74752162967502,73.57671229619622
797,10717,app,Norte,Moda,4,33.78831539975614,0.25224949373482614,3.0,34,17955.59368372505,0,5,135.15326159902455,101.06091978406009
798,12782,marketplace,Sur,Moda,2,20.15674032308311,0.2519609527641308,5.0,42,78851.51885270744,0,5,40.31348064616622,30.15605765331983
799,13455,store,Centro,Alimentos,4,35.87896846184642,0.11339440313692721,4.0,38,55651.45774459217,0,3,143.51587384738568,127.24197699178684
800,13635,web,Sur,Hogar,4,10.799970264639347,0.3503958830959578,4.0,42,41502.90819680417,0,4,43.19988105855739,28.06282058540383
801,10850,web,Norte,Alimentos,5,23.482985315159276,0.1631423217647845,2.0,38,22109.78044149733,0,4,117.41492657579639,98.25958284437927
802,13577,app,Centro,Moda,3,13.733321603830932,0.09057852070740344,1.0,39,19831.163012219306,0,4,41.1999648114928,37.4681329456707
803,11390,marketplace,Centro,Moda,2,43.11128573479052,0.15609620247432018,4.0,24,34261.72578721188,0,3,86.22257146958104,72.76355549560877
804,10143,app,Centro,Moda,2,30.140181966990088,0.2954689176076937,5.0,37,21660.05655909107,0,4,60.280363933980176,42.4693900494092
805,10884,app,Sur,Electrónica,1,35.07429969281711,0.08956877604701977,4.0,43,20170.12461616908,0,4,35.07429969281711,31.932737598625117
806,13140,web,Norte,Alimentos,4,18.096468318142346,0.10587844196386671,2.0,35,77139.33407484561,0,4,72.38587327256938,64.72176979027583
807,13170,app,Norte,Moda,4,36.95297199560177,0.280428378466682,2.0,35,36357.302233024675,0,3,147.8118879824071,106.36123991740183
808,10395,store,Centro,Hogar,5,13.272056769602552,0.3494680108905888,3.0,18,42317.38219681788,0,3,66.36028384801276,43.16948744951287
809,13096,app,Centro,Electrónica,2,14.361640603428896,0.23418755330297253,5.0,53,75518.00674496494,0,4,28.72328120685779,21.996646258190516
810,12995,store,Centro,Electrónica,2,22.27943264798541,0.21832288962918242,2.0,21,28161.62343442612,0,5,44.55886529597082,34.83064506595697
811,12938,marketplace,Norte,Salud,6,14.671432718691738,0.2166855968505323,4.0,29,18998.842189035604,0,4,88.02859631215043,68.95406738033753
812,11492,web,Centro,Alimentos,5,36.24432033058911,0.26694820045622697,3.0,27,14934.073992882732,0,5,181.22160165294557,132.84482120789656
813,13555,app,Norte,Electrónica,2,18.908263659886053,0.09527955462783896,1.0,39,56667.31884812205,0,4,37.816527319772106,34.21338543917271
814,13636,web,Norte,Hogar,5,13.539851687037752,0.18935655636936544,2.0,40,21914.960683561167,0,5,67.69925843518875,54.879959989141696
815,13222,store,Centro,Moda,3,,0.2596667563498849,6.0,43,5298.235323254535,0,5,,
816,11167,app,Centro,Alimentos,1,36.00170611467344,0.12264276416216885,3.0,44,6223.327482165768,0,5,36.00170611467344,31.586357362215836
817,12616,app,Norte,Electrónica,3,6.054237648965979,0.28056459897977765,3.0,55,11949.913082951669,0,3,18.162712946897937,13.066898672566703
818,11062,store,Norte,Hogar,4,14.068364519044987,0.3967567273388548,3.0,33,,0,5,56.27345807617995,33.94658501383454
819,12156,app,Norte,Salud,2,53.06924823371668,0.05382514087314555,3.0,27,23751.70778323437,0,4,106.13849646743336,100.42557694300989
820,13764,marketplace,Norte,Electrónica,4,20.29957943058038,0.24560796977760568,5.0,33,35929.09057396224,0,4,81.19831772232152,61.25536375718515
821,11065,app,Centro,Hogar,2,36.38109443923886,0.17410502824557908,3.0,24,14395.734378493158,0,5,72.76218887847772,60.0939259285802
822,11209,web,Sur,Salud,3,31.035280142571047,0.1869009107626438,,32,30336.7735853363,0,4,93.10584042771313,75.70427405445217
823,12982,app,Norte,Moda,3,22.087661152304452,0.07460977669401625,4.0,19,43750.539865655766,0,5,66.26298345691336,61.31911705811376
824,12445,store,Centro,Hogar,3,9.851258164014748,0.10639553715702983,3.0,27,24855.045509592597,0,4,29.553774492044244,26.40938477994547
825,13294,web,Sur,Electrónica,5,11.8315708113675,0.03476952876412244,5.0,18,20835.059084113604,0,4,59.1578540568375,57.100963348584536
826,10633,store,Sur,Electrónica,3,11.722430982315243,0.04708718490064894,6.0,49,16703.018900326842,0,4,35.16729294694573,33.51136412149761
827,11156,marketplace,Norte,Hogar,3,31.98054984196316,0.2945563603350114,2.0,37,50527.20749353474,0,4,95.94164952588949,67.68142643700621
828,13234,web,Sur,Salud,4,35.45517829152505,0.34419473527650907,4.0,57,12664.073252755567,0,4,141.8207131661002,93.00677034116862
829,11238,marketplace,Norte,Moda,4,15.129583230656532,0.2679263486076068,1.0,48,64043.10655979902,0,4,60.51833292262613,44.3038769588474
830,10732,web,Norte,Alimentos,1,23.492365448163348,0.059793967129688694,4.0,49,26571.20916973049,0,3,23.492365448163348,22.087663720757234
831,10234,web,Norte,Salud,2,24.642265641138096,0.3981512746407902,3.0,34,,0,4,49.28453128227619,29.661832332164025
832,13914,web,Centro,Moda,5,25.610625460690468,0.41711318990931506,3.0,41,42719.77574200659,0,5,128.05312730345233,74.64047889604572
833,12705,store,Norte,Hogar,4,16.13365309237767,0.30813895983451217,2.0,26,35578.00215733758,0,5,64.53461236951068,44.64898404064622
834,10750,app,Norte,Moda,3,60.39646514290141,0.06279925894617079,3.0,30,33814.41881810385,0,4,181.18939542870424,169.81083566687693
835,12635,web,Norte,Salud,5,35.61727605201081,0.565415851199608,3.0,36,39625.07847857307,0,4,178.08638026005406,77.39351797825852
836,13080,app,Sur,Alimentos,2,,0.24564558559785912,4.0,18,29409.826207527367,0,3,,
837,13145,app,Sur,Electrónica,4,18.442234738224645,0.2722848207467407,4.0,30,34624.73031638366,0,4,73.76893895289858,53.68277663343133
838,10953,web,Norte,Alimentos,2,15.510812349537781,0.23871395121709602,2.0,45,56863.081848466034,0,4,31.021624699075563,23.616330093985376
839,12539,store,Sur,Moda,3,30.534045329940472,0.20974712829764805,5.0,31,30073.221320186025,1,4,91.60213598982142,72.38885102002574
840,12960,store,Sur,Salud,5,18.90497989235063,0.12210244425640727,6.0,28,42226.946583143734,0,3,94.52489946175317,82.98317819438195
841,13324,app,Centro,Electrónica,3,26.404978175445944,0.26059397619082786,,32,8024.257522898016,0,4,79.21493452633783,58.57199976442337
842,13301,marketplace,Norte,Moda,7,8.631159526500339,0.24765135281998052,1.0,44,32155.901532832057,0,4,60.41811668550237,45.45548835350227
843,11542,app,Centro,Salud,4,18.331362647464733,0.2199776543317221,5.0,40,107749.73260062413,0,5,73.32545058985893,57.19548996628517
844,11197,marketplace,Sur,Moda,5,23.10390513229233,0.05575709791841417,3.0,34,10069.659891623578,0,5,115.51952566146164,109.07849215766676
845,11676,app,Centro,Moda,7,41.774943247073374,0.3803087141585139,,36,80839.35288862746,1,2,292.4246027295136,181.21297807713802
846,11191,app,Norte,Electrónica,2,14.771826755922092,0.16107764534264257,4.0,45,39997.69161719381,0,5,29.543653511844184,24.78483136933743
847,12217,web,Centro,Hogar,2,10.835109252680786,0.03424737107299179,4.0,50,10578.200142946913,0,4,21.67021850536157,20.92807049097564
848,11416,store,Centro,Hogar,4,31.330662297406114,0.0981199378867619,5.0,31,27508.392136202187,0,4,125.32264918962446,113.02599863533406
849,12993,app,Centro,Salud,1,23.683271639984476,0.3745475918773717,1.0,35,33563.54002619478,0,5,23.683271639984476,14.812759279450638
850,12842,web,Norte,Hogar,2,9.515166797545561,0.37288998737503104,1.0,50,44409.91738182622,0,4,19.030333595091122,11.934112741074964
851,12681,web,Norte,Moda,3,,0.19494969482089683,3.0,42,21174.938513530375,0,4,,
852,11217,app,Sur,Alimentos,1,17.188116671656612,0.16885682935315838,4.0,21,39455.54065043192,0,3,17.188116671656612,14.285785787928514
853,11540,app,Sur,Electrónica,3,23.428165134339896,0.08256427589473338,4.0,26,57635.52623864488,0,5,70.28449540301969,64.48150693344266
854,12076,store,Norte,Moda,5,52.67320177526356,0.3949947043082465,4.0,27,43807.554511442606,0,5,263.3660088763178,159.33783007537363
855,13236,store,Sur,Alimentos,4,13.536278359410696,0.06528749513440549,5.0,31,51857.602275634235,0,4,54.145113437642785,50.610114607530846
856,11445,web,Norte,Salud,3,32.99405586059474,0.3308314480834604,4.0,40,21056.14323577795,0,3,98.98216758178422,66.2357537462628
857,12386,store,Centro,Moda,5,8.34391108258302,0.15366076331507317,3.0,57,39219.530443735326,1,4,41.7195554129151,35.30889668300107
858,13719,web,Centro,Alimentos,4,29.920039947490327,0.20359692908093313,4.0,35,95308.83829876529,0,4,119.68015978996131,95.3136467848098
859,11519,store,Sur,Electrónica,2,56.18341830290819,0.20544374606606924,6.0,43,14854.330523205108,0,4,112.36683660581637,89.28177275992354
860,11388,store,Sur,Salud,6,26.521019152472157,0.0993634902118468,3.0,48,33932.15156201009,0,5,159.12611491483295,143.31478875304376
861,11856,app,Norte,Electrónica,3,16.988038437492104,0.138900532295401,3.0,52,14570.191064959885,0,4,50.96411531247631,43.88517256760915
862,11365,store,Sur,Alimentos,1,48.32238376285673,0.027903834764156307,3.0,48,53642.12363069102,0,4,48.32238376285673,46.97400395092783
863,10499,web,Norte,Hogar,3,29.721925542935704,0.09852250335514202,5.0,28,9070.06705634368,0,5,89.16577662880711,80.38094110173162
864,11680,app,Centro,Salud,3,26.69502006803738,0.3591020642002235,6.0,20,19685.508073767356,0,3,80.08506020411214,51.3263497732163
865,10510,store,Centro,Alimentos,3,14.016663655886282,0.1996184649168197,4.0,29,95685.23381837788,0,3,42.04999096765884,33.65603632092865
866,13398,app,Centro,Alimentos,3,29.966300952427183,0.09905925640069488,4.0,38,20495.730753903215,0,4,89.89890285728154,80.99358438900093
867,10216,app,Norte,Hogar,2,16.834091986600374,0.0866879513404493,3.0,28,26015.191134487155,0,4,33.66818397320075,30.749558079210626
868,11324,app,Sur,Moda,1,29.11615417807006,0.1375211752728182,4.0,18,53399.43705855601,0,3,29.11615417807006,25.11206643607729
869,11155,store,Norte,Moda,2,25.196284090098736,0.24842190949327322,3.0,23,,0,5,50.39256818019747,37.87395016860285
870,11827,web,Norte,Alimentos,4,44.53449690715141,0.23209930446083962,1.0,69,8797.428299455894,0,4,178.13798762860563,136.79228460195262
871,13141,web,Centro,Electrónica,6,17.871311966278878,0.20200372651363682,4.0,34,14933.5437560928,0,3,107.22787179767326,85.56744210841676
872,13323,store,Centro,Salud,4,22.59795237359949,0.1433262433262311,2.0,56,55545.82412156646,0,5,90.39180949439796,77.43629101210556
873,13486,store,Sur,Salud,5,38.05651456495856,0.13115333355704742,4.0,33,60433.77916136539,0,4,190.2825728247928,165.32637908100958
874,11810,web,Norte,Hogar,1,21.545766252453294,0.11248932380610029,3.0,45,8920.01750201558,0,4,21.545766252453294,19.122097575830526
875,12492,web,Norte,Alimentos,3,24.243792854866484,0.18584826609907598,2.0,34,15959.019913291857,0,5,72.73137856459945,59.21437796737314
876,12923,web,Sur,Moda,4,19.615061993406197,0.18230870767432802,5.0,36,18587.1758932258,0,4,78.46024797362479,64.15626156174594
877,11205,web,Centro,Moda,3,22.42092755717995,0.06934915877761835,3.0,45,21820.43227161727,0,5,67.26278267153985,62.598165276226794
878,12214,app,Norte,Hogar,4,35.48204041452628,0.07233992208903268,4.0,32,16140.760202201353,0,3,141.92816165810513,131.66108950151815
879,10090,store,Centro,Moda,7,67.33982534568919,0.2343630476170396,3.0,23,28516.88325133988,0,4,471.37877741982436,360.90501056172013
880,10713,app,Centro,Alimentos,3,9.745682303872929,0.20745110298930552,3.0,27,19630.648480412183,0,4,29.237046911618787,23.1717892816534
881,11881,app,Centro,Moda,2,12.234252372983798,0.11961950688034777,2.0,27,21254.108646709396,0,5,24.468504745967596,21.541594274155504
882,13602,app,Centro,Moda,3,22.695986168775203,0.18896555908817136,5.0,37,14428.67470075091,0,3,68.0879585063256,55.221679360005574
883,10038,store,Sur,Alimentos,2,25.211596568651593,0.16934534124184755,4.0,18,41401.27406413093,0,4,50.42319313730319,41.88426028896299
884,13197,app,Sur,Alimentos,3,21.764745025910436,0.19728406331277443,29.0,39,12544.714361531078,0,4,65.29423507773132,52.412723070697
885,13522,marketplace,Centro,Electrónica,2,18.096106143282316,0.4105993534163909,3.0,50,33188.473957306654,0,5,36.19221228656463,21.331713322992435
886,10172,app,Norte,Salud,4,12.456011684874003,0.4810974223285012,3.0,30,,0,3,49.82404673949601,25.85382628314972
887,10652,web,Sur,Moda,1,17.53290324597125,0.2255906232667288,5.0,29,80419.57644921313,0,4,17.53290324597125,13.577644675037343
888,10753,app,Centro,Hogar,4,38.4546698244733,0.027162059024825956,4.0,58,35428.38483728879,0,4,153.8186792978932,149.64064725168305
889,11243,web,Centro,Hogar,4,25.820964176470653,0.23785166481312328,3.0,52,30467.387038899393,0,4,103.28385670588261,78.71761944006838
890,13709,app,Norte,Moda,5,35.572008263743065,0.1811862798532203,3.0,41,10618.02270965012,0,4,177.86004131871533,145.63424209763724
891,11081,web,Sur,Salud,2,12.655884204338532,0.17153012311293164,1.0,28,,0,5,25.311768408677064,20.970037657330675
892,11683,web,Centro,Hogar,1,54.28667638513183,0.1544474914114107,3.0,42,29103.78554350159,0,4,54.28667638513183,45.902235400385145
893,12523,store,Norte,Alimentos,2,18.01065346180059,0.06971119868452186,5.0,25,31893.04191527288,0,5,36.02130692360118,33.51021843977388
894,10455,web,Norte,Electrónica,7,31.86030556718892,0.08556151888783056,3.0,21,33439.164085051976,0,4,223.02213897032243,203.9400260144088
