Customer_ID,Age,Gender,Income,City_Type,Online_Purchases,Store_Purchases,Avg_Ticket,Total_Spending,Membership_Years,Returns_Rate,Satisfaction_Score
846,43.90941516809779,Female,23285.000750516952,Urban,8,12,664.4573767958182,15800.011682336559,1.713031479695894,18.26088404748366,9.0
847,41.470023726893814,Male,42578.2370188173,Urban,1,12,273.9142312695787,3224.480544927535,0.13761610164185867,5.374751909670656,9.0
848,67.46360167893073,Female,11169.16951007618,Urban,10,10,596.7313429228961,12286.81519057981,0.6115076296798578,4.66681950266759,8.0
849,30.347120188984206,Female,17647.832805365346,Urban,6,5,352.30177220344297,4313.168454257465,0.7870969098309798,6.741480337217132,5.0
850,31.62803653997819,Male,19066.963207561123,Urban,5,7,229.3357068516877,3323.635482594744,0.8964581233842995,10.941373790468067,9.0
851,30.522313682902826,Female,20800.25002944881,Urban,1,11,355.6975523808564,6400.246267226852,0.3511281972074388,12.66066542142536,7.0
852,31.334274570076943,nan,22972.36369882007,Suburban,7,7,503.4577788315433,6631.471896915215,0.17387160349094413,9.715038987381202,5.0
853,30.351354472321788,Female,31115.316804983566,Urban,7,11,535.8444558348436,9294.028966646838,1.7272576651693208,120.0,4.0
854,52.26819837329062,Female,17634.219461217708,Urban,3,7,767.6300113715188,7858.8113944816205,1.3518829810352624,,7.0
855,55.04605097587826,Male,23612.09461621215,Urban,4,7,1337.7548901045263,15673.072116779238,1.756701666527939,10.212270676158925,7.0
856,31.151044475006284,Female,21535.08091467916,Suburban,6,7,1250.847660304081,14757.768404859034,0.2769277637755797,9.576216758741635,7.0
857,28.011733122749256,Male,13864.058459883392,Suburban,8,8,107.04286453962703,1557.6484330685303,5.9011910486789265,10.044891455765546,8.0
858,43.65698667663685,Male,20809.536692807596,Urban,6,10,540.0802613540184,7578.929448212341,1.066667213150534,5.340308208436364,4.0
859,31.373323468628346,Female,20499.796434472013,Urban,6,2,1622.434152234678,13523.290708707844,1.1937577267069788,12.9388446659666,8.0
860,45.59518181306613,Male,20281.404637251184,Urban,7,7,636.2143091313741,7719.628468017561,1.5835770267446994,13.335976761800003,5.0
861,40.435076250215594,Female,22379.032005921985,Urban,4,9,1119.51613067779,16218.43130289949,2.3431822205767046,30.695130041630286,9.0
862,19.811070620033217,Female,22875.843649284838,Urban,6,6,672.3548469466075,5841.326045107073,0.9718056915260411,11.464202614622046,5.0
863,56.57006241596074,Male,17744.88191390792,Urban,5,9,769.9152479580397,10025.330292991179,0.3089850306112756,,5.0
864,59.55053207714626,Female,416208.85143533966,Urban,4,5,812.3937613199106,4953.518361942534,3.056830798931033,7.727749092639893,5.0
865,30.646535714187365,Male,12274.26024162342,Suburban,8,7,48.63139125192683,356.5803202281073,0.6037175286576767,18.208417202642476,8.0
866,33.34758128076819,Male,15359.891544396554,Rural,5,5,647.9629117585879,7847.304217938981,1.1699004374304407,7.610479075357858,7.0
867,41.43038468869886,Male,88431.3489694377,Urban,8,7,430.1954991994876,5874.616764786612,2.001132238630218,18.61156073622054,4.0
868,42.0134814798443,Male,13108.344911234744,Urban,7,8,153.70627866695284,589.0737972776808,6.7258514958809545,16.643807729335293,6.0
869,45.902531272073965,Male,11193.882051612974,Suburban,5,11,757.7557372026126,8215.661638351372,0.0683238608388326,8.309534065405106,9.0
870,62.1224544651962,nan,31800.534363178056,Urban,5,8,554.9878395953643,2943.1064273469547,1.46322697938809,10.297686461952429,
871,35.87663327007141,Female,7796.577022691012,Urban,4,8,443.8945806625499,3966.6848016172544,5.501627799030794,33.31145468806563,5.0
872,28.420433065538553,Female,19581.941040640344,Urban,6,4,770.4140867500286,8462.366881867094,0.5891361285709822,8.961399127275518,9.0
873,21.448169263825672,Female,64402.804709782235,Urban,5,9,418.60572462553256,2560.979705326456,0.23824098513092162,21.926737951898364,8.0
874,29.228839520696972,Female,10173.402941481758,Urban,11,6,179.70383243195656,2539.537357421453,1.8168409058821782,7.318241977274746,5.0
875,37.60247632551444,Female,8176.486034208128,Urban,9,9,804.0670957606068,11946.251627760852,0.33020440120808886,4.7518426623916215,9.0
876,,Male,10408.826207641521,Urban,3,10,1316.3446822701283,16683.579288803834,4.221807705518779,34.14925360849218,8.0
877,31.788664411565943,Female,34516.05248318131,Urban,4,6,195.3170077760993,2568.687033759794,2.568717986516651,40.468843622506654,9.0
878,40.68545541966678,Female,38653.335869974835,Urban,8,4,270.3417496484142,162.8417914465008,0.2579949043681543,4.705999416468986,
879,37.80292524712698,Male,17046.592366096684,Urban,5,8,279.50919219699347,1948.8526302538678,1.72288511314469,15.182854768167928,4.0
880,52.26071928137701,Female,30995.775562393592,Suburban,7,4,283.1802036874334,2131.4217775748593,0.05497889076434183,33.526695953005614,5.0
881,68.32318911048347,Female,44140.264132134405,Urban,5,14,9411.621172549565,181007.37758253096,3.7308539783376506,23.148768643861057,4.0
882,31.62957472495615,Female,53834.683180078195,Urban,6,6,678.8911619117692,8924.105883255745,0.45992789225725267,14.705458036202254,7.0
883,32.126726689781336,Female,19473.938420804494,Urban,6,7,1372.3212833338634,18632.760431403414,2.632167528124537,28.195153224930202,6.0
884,50.52993052482886,Male,6969.2586921751545,Urban,10,3,1908.6212854807554,25574.523232256302,0.22482003757707728,3.4732395580765267,9.0
885,46.182697875515736,Male,14611.44695912444,Urban,5,7,787.5848344512791,10347.440372499339,1.278926206142034,16.17215901445821,5.0
886,60.1604879088324,Male,17793.66728605255,Urban,2,10,1742.058703775362,17624.937879233115,5.296671490653994,6.802632919017588,9.0
887,45.00713822391157,Female,19351.604244440783,Urban,5,9,484.1450513651053,1343.0954329965152,0.15479458509320806,6.1563383574314585,6.0
888,33.688494910555285,Male,20051.721702474,Urban,7,7,173.1892223655834,-485.593555296638,0.7001688812557529,21.871463594574983,4.0
889,45.08785796830771,Female,38539.82105907892,Urban,4,8,74.27620377370664,-395.679093820826,3.052271231645694,7.275873988679497,9.0
890,51.30444296699489,Male,41656.56313048631,Urban,5,7,2821.7323909738802,34628.73708974251,1.2448686121396777,14.684325799064304,9.0
891,47.84578617436837,Male,20214.656165235872,Urban,11,3,585.3193972177987,8229.952480231888,2.1013716821283346,31.957580807901554,4.0
892,44.08728837328757,Female,38148.52748852136,Urban,10,3,403.8913351254887,3162.4104437717106,3.34271319812484,24.27038468653745,6.0
893,50.80009627506985,nan,26339.64989152811,Urban,7,12,445.87046715698517,8788.085306113511,3.0654226054893106,14.83693642962054,7.0
894,52.03154708534807,Male,22748.465838418262,Urban,8,4,1290.1758903419754,10847.202964251352,1.006288985449751,30.27170849948674,4.0
895,54.58590789245032,Male,34657.59174346089,Urban,1,10,257.61600265460027,3501.0776381789174,1.1264266300877985,30.38222529171563,9.0
896,45.784518651075715,Female,22836.74234271251,Urban,7,3,711.5207762005872,5851.791609420068,1.693153417657279,17.318492356499057,8.0
897,35.994583036197746,Male,61630.095193314955,Urban,3,9,619.8545002059068,11514.115947209142,0.26194819406286773,33.86716993399895,4.0
898,39.76056423719987,Male,10729.952583998453,Urban,4,12,1114.3171797402256,15802.957196927706,4.073116144968835,62.543262065204665,4.0
899,52.47810759810028,Female,17024.598545635923,Urban,14,7,1125.4458282966589,20310.900932331722,0.19629529094097173,25.297608712241598,8.0
900,28.196771948153167,Female,20676.241191228666,Urban,6,7,618.207797811039,10429.714602521302,0.4086794262368984,36.65073547370189,9.0
901,42.424079706474814,Male,27439.156600360617,Urban,3,7,2046.6581023631943,17593.99466569454,5.793593635483092,17.469940127831972,4.0
902,33.27993425207167,Female,41522.06466288586,Rural,7,17,1564.9099987426835,37375.7763079385,0.6621225378170098,5.145124043333589,7.0
903,38.34493787521781,Female,21759.391063886487,Suburban,7,6,420.85882012523444,5209.655212672685,0.5599975039861975,7.310335691381459,
904,53.341422351287584,Female,10817.11818304045,Urban,5,6,907.5175644194885,11307.711336542792,1.1079790951288333,34.101419913624746,4.0
905,40.29318881623884,Female,33565.5978602258,Urban,9,11,1165.5997274053107,21742.112172668963,2.5767811086514048,1.1792454669329002,8.0
906,38.55723857787378,Female,32127.87727190351,Urban,11,6,11871.990600567422,201232.59447062042,0.9121156416281204,13.747641974486008,4.0
907,21.681726308240968,Female,8342.103404347392,Urban,10,8,230.1588981693848,5286.105449462595,4.154483839585455,12.32539984748321,4.0
908,46.95504279232665,Female,21984.60980378265,Urban,5,10,1036.01545400991,12281.050015734389,0.3235343893336042,18.11125283899175,5.0
909,45.7458101736929,Male,9946.033273256524,Urban,4,11,401.0265934620107,7096.492591596514,0.25099727251255305,16.078506895512756,4.0
910,63.95905667966552,Female,15798.565934380238,Suburban,7,7,204.82104703879347,4131.261631548443,0.16111943504927667,16.17881321811764,5.0
911,34.30666118056399,Female,14024.98325595104,Urban,8,10,1753.011097883691,32462.209208813463,0.7086653373984778,9.306318501529049,4.0
912,40.62980393196727,Male,33012.19603932078,Urban,6,7,1347.4490861997558,17905.454945931935,0.4451795138763865,4.903055135159324,9.0
913,40.992604204529066,Male,,Urban,5,4,957.8041936965175,7038.963656860957,1.2373051026300288,19.070710852399486,9.0
914,56.92943935716169,Female,11581.96585441779,Urban,7,9,1558.8964304722106,23410.412958649034,10.898314106910846,16.980399660173763,7.0
915,36.85645361135658,Female,34201.780444579905,Suburban,6,11,1507.5653613043064,25755.87658419175,4.05812229792522,19.04444773968564,6.0
916,41.34825830924407,Male,10754.688607829767,Suburban,6,9,791.8611075208244,11594.621937754931,4.506911130937494,18.756354008569197,5.0
917,45.29475811659847,Female,25979.340246559936,Suburban,2,9,777.926755075881,7283.218660495922,3.552624859806779,150.0,6.0
918,40.2393094778763,Male,14661.710773946172,Urban,7,4,425.56858004303933,6277.447948361078,0.6341122665609961,10.81424575881513,6.0
919,32.64279662539366,Male,18345.901164220864,Urban,5,2,2521.1828518837538,18997.717054473604,0.5132053044891727,15.805852492531242,7.0
920,40.32907991477969,Female,28343.000253151662,Urban,5,9,938.9049350902094,15021.78594171867,2.634362806645344,22.819651716836827,7.0
921,50.883580998317264,Male,28587.496032018884,Urban,3,12,1025.1657218406237,19872.10892447789,1.82741828468829,24.788627113755393,7.0
922,25.681816407067277,Male,42979.75787635393,Urban,6,9,673.7101131098065,13550.706456308591,0.4616548044647461,4.900912569957966,6.0
923,39.595636089762515,Female,21138.961855735986,Urban,5,6,553.4482413660683,5081.423522369545,6.843110554311095,43.83377981884026,4.0
924,29.59855022072992,Male,25673.777813975394,Urban,10,8,953.8147384137732,16742.564098185936,1.1040302575016845,13.267607597181549,8.0
925,52.34055954709811,Male,17696.662452882556,Urban,5,9,1454.177468011566,18599.439254945417,3.368592912793967,18.12001817049008,7.0
926,19.721757142594704,Female,24124.7832403629,Urban,1,7,549.8252528103598,6936.542566878839,0.1533440931121635,22.53979741984523,9.0
927,31.29293783274094,Female,27439.614255703444,Urban,12,14,1710.18666697355,43748.70029675949,0.07159900542463254,9.256230610459038,5.0
928,42.52654250077425,Female,20969.93609143984,Urban,9,6,79.9237093488099,694.9020216925487,1.2168971709038077,24.37878105552799,4.0
929,56.786288350812086,Female,8938.515098020662,Urban,8,15,447.7933562661587,10273.348669981115,0.25428387689529447,7.433296654158861,7.0
930,37.210996867124145,Male,25996.974586242897,Urban,7,10,864.5620996162806,14513.60633639569,7.751761456956968,20.955078286469405,9.0
931,31.33760567968162,Female,26430.680081177965,Urban,4,10,273.74864892135685,1315.8559342378417,3.342848507725965,15.75437382903797,7.0
932,60.57388483328708,Female,15676.424864649367,Urban,6,9,1272.8943690516937,22087.790705349034,1.2105448891096418,4.568126396422026,9.0
933,20.623833195005073,Female,,Rural,7,7,548.6246605530058,11359.984583256832,7.776159601908513,22.299114943056665,7.0
934,11.614328520559017,Female,46071.02817049839,Urban,4,11,950.4947344262923,13029.791050526823,0.5443362931693733,5.786500672333088,8.0
935,43.28017340063999,Female,28161.828915523223,Urban,6,7,979.5863141303375,15552.276825943889,2.2724739698490506,17.78528777826793,4.0
936,31.975349307768667,Female,19642.66930904568,Urban,9,12,804.186400859991,15950.469166252406,0.03536980210022039,10.485357910756035,7.0
937,25.74520619443144,Female,12475.02043165328,Suburban,7,13,566.206535653159,14090.780422375115,0.9312744891865403,11.10103705817687,4.0
938,46.50027736759224,Female,14604.611088158328,Urban,8,3,364.35793602274924,6305.568088756212,0.16529730970743223,10.24430002248837,4.0
939,40.925608565254386,Female,42247.277734634095,Urban,5,7,949.4365250300763,9575.858015126483,0.9157509496317119,35.95509486314902,6.0
940,31.23105643115926,Female,23595.964259426775,Urban,4,10,811.0493526182437,11924.879918877094,0.9580026372689331,14.753708985242678,4.0
941,22.636347215949268,Female,16725.77909378686,Urban,9,7,426.21846356928364,8507.309696060807,0.940553781117202,4.167252482171589,8.0
942,48.469487939361734,Female,,Urban,2,7,302.77032385895177,6093.508323166121,1.0703447803821564,6.198970206215426,8.0
943,45.80241413550393,Female,14658.8702095952,Urban,6,16,955.8118260214574,24805.65775297161,1.9186748860030598,22.123477468626227,8.0
944,36.809889634647405,Female,46649.68785958252,Suburban,7,8,1516.6171171304309,25601.070571553915,0.4200260906341927,45.00845573510263,8.0
945,60.15964395257199,Female,43321.324153801615,Suburban,6,9,1259.9109087237543,18829.499477311485,0.5341818242229252,4.868849914668388,7.0
946,25.15898280408617,Female,17443.336014382017,Urban,6,9,1489.2374910167407,22865.42864065216,2.073705577237725,14.634705060460702,4.0
947,19.693697948903136,Female,16085.360900160766,Urban,6,13,563.9102374106978,10778.017927532312,1.2556076153338223,33.57038333415378,6.0
948,29.69710316142507,Female,5948.73220266666,Urban,6,8,2443.9870242846196,32265.861098749414,0.3532822356614769,2.323602188844984,7.0
949,37.452967803734026,Female,,Suburban,7,4,1114.7836848524073,12970.378519570686,3.095217981402559,26.670178423266826,5.0
950,40.9200733918723,Female,11274.11999973726,Urban,6,7,3278.4767963446957,41811.484014835616,5.3438574729995585,10.363831391241577,7.0
951,35.10516730572404,Female,23566.822378678975,Rural,6,9,156.96173267314248,1491.2515757553383,1.2522308095963808,25.21769509841126,
952,42.22466475817156,Female,18711.30466592994,Urban,9,8,1515.4282509756092,23480.700743402012,1.903991288304461,8.15197308515694,7.0
953,22.98152690971467,Female,11241.10306729708,Urban,4,6,1028.8012856931216,9784.183066822246,3.3785268044144985,11.341297926213628,7.0
954,55.32517524887911,Female,19137.747617921046,Suburban,6,3,1404.8037185130254,10435.942897532026,6.634745139186071,0.9561018555337768,6.0
955,37.01418585928917,Male,28358.11676504756,Urban,4,9,357.1618337112158,8025.0728652431335,6.9571515334800065,14.891170015461613,8.0
956,51.407549979057535,Male,28678.978443598633,Urban,4,6,551.0421257354851,5288.823808029765,5.123683943150016,17.198471681019544,4.0
957,42.11270415653245,Female,8519.942402840812,Urban,8,6,1022.0475371972097,15638.647736497205,3.3857606527422015,19.758784371548895,9.0
958,43.48103862984541,nan,20658.213340223727,Urban,5,8,944.7067455188317,9239.742788298121,1.1094795445509356,21.741253601973778,8.0
959,,Female,11029.509167832386,Urban,5,2,438.22449688406454,2855.770885285258,2.215159820220817,23.753515963198932,6.0
960,43.37250272020778,Female,34574.2459979071,Urban,3,7,4180.750548018251,38221.389423587214,2.882945419364574,25.657271665895877,6.0
961,45.71267311841053,Female,32600.183891314206,Urban,7,3,326.0327127963827,6017.386726931612,0.19280588320399336,8.74110323837714,7.0
962,,Female,14058.555008170331,Rural,4,8,777.5328363551331,9221.833360551342,0.24742147690976918,4.0499650484019165,9.0
963,40.35825403641764,Female,15017.589085207812,Rural,8,5,577.2623107990484,8714.429321263233,2.4442701613036517,,7.0
964,46.508045091062144,Female,17489.683551713893,Urban,8,7,1115.927298369177,15516.480381893794,2.1987092948104534,10.232142836439863,4.0
965,36.92317166855328,Male,7140.965731031791,Urban,9,9,1179.7728032841303,22177.62532364325,3.257829836097233,10.101430842461497,7.0
966,55.281406585393675,Female,26055.498160129282,Urban,7,9,1018.2447130364347,19824.47256615503,0.4081009635001576,20.190237988488384,4.0
967,29.883292375288764,Female,19217.52163135792,Urban,8,12,1038.3102780175345,21544.549608469428,5.5191066586698625,5.048508330401228,6.0
968,59.61128519492979,Male,35777.96718918365,Urban,5,8,1820.4262979006062,23081.486858907505,0.5445519242057268,42.317845584547776,9.0
969,37.51810459226788,Female,12718.277245137708,Rural,8,5,1071.8176586877253,13157.173368709202,0.29028198437854624,4.489764160692401,9.0
970,20.83069877458342,Male,16162.330339813401,Suburban,3,11,1573.430935649535,18654.248603927113,0.7841165465863568,9.10264938994846,4.0
971,39.53725297892947,Male,10370.674795332881,Urban,6,7,1267.445351658884,16482.008625844494,3.30640354672424,20.092440259124384,4.0
972,29.82738011030143,Male,13331.097171868789,Urban,4,5,553.276748936147,5253.07212345209,0.057290601736134844,25.87407180858124,5.0
973,48.08772258786469,Male,12197.777011735756,Urban,8,10,1910.5713382375532,35803.80916101837,0.5145149595691338,7.760789594022369,7.0
974,30.168512248371307,Female,36242.467276595235,Urban,6,6,1943.359440722852,24601.91595646756,6.22907117036953,13.147329141456272,8.0
975,32.64579880142264,Female,15535.283575326968,Urban,8,3,1627.3544309771748,17202.164295663646,0.034312153256899826,15.249139722840601,5.0
976,15.325511228653628,Female,23437.38889853381,Urban,10,7,1057.3695765320285,19560.723227143873,0.6521743115955888,18.7417891271176,5.0
977,32.57232416901108,Male,18208.035708527477,Urban,7,14,240.3729855707079,7973.098758054686,0.7883743958437641,6.183710155527673,5.0
978,8.913448080452518,Male,11675.727193675786,Urban,6,7,3380.850565985329,47295.748780597096,5.151714885407418,27.85717628096465,8.0
979,18.99316611817132,Male,20248.779283355016,Suburban,8,10,1723.433805014532,30040.52242745533,3.810419232877121,11.765231196051253,8.0
980,47.12497587373157,Female,29719.29169465556,Urban,2,3,1577.1406286458791,8033.020689728889,1.2327008020359043,7.61500663956975,5.0
981,47.42960190380999,Male,12041.572344440725,Urban,4,9,368.24185717878754,6380.0070290470485,0.7641521450831215,16.841536283662297,9.0
982,95.0,nan,33009.68873428161,Urban,4,4,876.1520277938944,4688.639762950028,5.780143369253729,5.777495981180109,6.0
983,26.396286282449445,Male,14402.247348586621,Suburban,12,8,1513.3466041438846,30451.334774404037,0.4172503368937912,16.701370319347706,5.0
984,37.42746372629624,Female,17300.800255572733,Urban,5,6,460.475853075695,4258.513021853831,1.295662640686254,9.131100644843984,9.0
985,37.95676953091318,Male,28719.785702006528,Urban,3,3,448.66253214314656,4129.825479739231,1.0840764827166083,11.195447120087772,9.0
986,102.0,Male,15808.166007044076,Suburban,6,6,726.0015088536214,7884.845740213169,5.4730492600470475,12.498255053794152,4.0
987,56.04077962120581,Female,22444.19824417297,Urban,8,10,575.3951567896125,10051.086777803946,2.8196214058614455,14.24708320682754,4.0
988,48.52834748690806,Male,18819.608029903007,Urban,3,8,541.7185538655273,4487.572666008441,1.244917357741244,9.158555077161942,9.0
989,35.34842991404403,Male,23498.31518606056,Urban,6,9,374.66851939085194,619.3010055271343,1.8681605444077891,7.237827421047325,8.0
990,38.32263006793437,Female,6698.44338131012,Suburban,3,8,1071.6865187282604,10500.454305614327,4.761562539310688,38.95084531908698,4.0
991,40.50059369537063,Female,8823.369384161024,Urban,2,9,321.5758946488963,5877.966854255885,3.558419810932247,10.00267030201558,7.0
992,13.499181578908512,Female,29970.939355820814,Suburban,7,9,758.609057697429,8949.704254068947,1.9113810475629438,9.87657205073774,7.0
993,35.033871409752834,Male,36996.948040210045,Urban,5,10,320.5500642053283,5305.958408192793,4.937715866740344,29.715656948374164,5.0
994,29.816189024026418,Male,13971.246123459525,Urban,8,3,2785.2982653164036,30829.64689220296,0.9569975101152566,16.347235675476206,9.0
995,25.980559881261016,Male,19496.41387736168,Urban,8,9,81.81457721607033,86.05729347917668,2.6423653912190392,6.198175245836324,
996,34.626796485368544,Male,25523.62126398934,Urban,7,8,2437.6414195026387,38350.50702102151,0.03249275157601418,12.080774132904196,7.0
997,59.572238322194266,Female,31151.22349054555,Urban,7,50,540.1482688279749,30271.832578461755,1.7492123418641619,13.28112741642919,9.0
998,45.690114335204115,Female,7991.7206352215835,Urban,7,9,156.6688256226374,2102.9123958449995,0.29463229360195375,9.78959723321001,5.0
999,31.14585212260644,Male,14143.067822782088,Urban,8,10,425.30648273450015,10520.72102890503,1.4859390145233924,27.728679142644868,7.0
1000,44.8709933762739,Female,18652.030815868522,Urban,5,5,761.6638228568211,3257.5478514710458,0.566082551875434,24.899994229806456,6.0
1001,54.79226523903203,Male,31306.158007098267,Suburban,10,7,1227.0482190536954,17071.861325019225,0.9582761780556048,,9.0
1002,,Female,76819.6112887761,Urban,5,8,178.21934994102654,5491.610836907059,3.1420176724796627,18.483426774692713,9.0
1003,38.71556443904209,Male,19653.233070144375,Rural,7,4,1519.8034846117334,19001.663710731766,0.12078452218056816,27.3018481451831,7.0
1004,15.0,Male,10899.925888217354,Urban,8,11,876.5364130805256,18690.829415187876,1.5417913064165514,4.056356646982121,8.0
1005,46.37867976336308,Female,26933.71263166193,Suburban,5,50,1909.4104212659938,110751.71221213555,0.31301193808324845,17.061103217203165,6.0
1006,42.721824625061,Female,42637.86105773149,Suburban,7,15,434.61287680076947,11228.35943692737,1.7030719992393877,13.529444777893076,5.0
1007,48.74231864033278,Female,23248.75963336367,Urban,3,9,1127.069088544914,14006.594967047216,2.0080220420227644,5.614938733458825,9.0
1008,45.622061620183636,Male,13998.083794705612,Rural,7,6,841.7862154967894,8218.356156376449,0.4019960121798227,9.003025226317163,9.0
1009,50.59463258383202,Male,35560.721203662106,Urban,5,13,567.400107376398,10467.097215343068,0.011969159073543416,12.559463672156948,5.0
1010,31.577177461273184,Female,30692.475605433377,Suburban,4,13,487.1041515646287,6755.022810727682,0.1786535199349751,13.154103318646563,6.0
1011,53.80872878761191,Male,13186.641359283994,Suburban,4,7,1592.650432730413,17205.5999037345,2.3398699640804383,28.198397013687536,5.0
1012,40.371195256308795,Female,26654.48768277079,Urban,6,8,829.1607977618008,6110.61298776332,0.9563904230679563,8.754891788234554,
1013,62.90313047150319,nan,36265.88545820733,Urban,4,5,1148.9685349630681,7026.763747476016,0.933282566994694,14.033654525027917,9.0
1014,29.729746182925187,Female,39773.05775754396,Urban,5,5,474.5322460043359,4085.3107070027804,2.3545997195195536,13.036294396040429,4.0
1015,58.83156563798299,Female,21306.67136634738,Urban,4,13,1557.314052787272,26985.69506234902,1.374856721071966,22.602209064290925,4.0
1016,102.0,Male,18415.726449822512,Urban,7,7,4900.776053633591,67135.48593369649,2.0271744180447047,31.593138916701964,5.0
1017,30.18298395662662,Female,40685.901504550886,Urban,10,9,388.79774185375175,7143.556002101612,5.034748914705424,10.96067069644297,9.0
1018,32.19336999134814,Female,12027.124446405503,Urban,6,6,788.5361529607812,7971.992274118711,1.4139410807168993,13.515608743968727,8.0
1019,34.155832301668156,Male,27427.176543060123,Suburban,7,8,905.1996659152244,11555.97457476386,2.032416381210931,4.106337057499037,5.0
1020,43.089991356823,Female,11103.178374053674,Urban,5,6,581.0944818535866,7834.042024946654,2.0417107692945784,9.864218645887098,4.0
1021,44.27402585642599,Female,37522.203727236825,Suburban,4,13,946.7339274435988,14234.371579968392,1.5301394113270672,6.38468907716242,8.0
1022,31.11559995273705,Male,19360.249384810362,Suburban,10,6,492.00181941515876,5529.62532695231,2.1838698492307427,19.91183889695933,5.0
1023,37.707744892868206,Male,41534.99557862285,Urban,4,7,717.5342528492918,12446.426978533811,3.5956997448698953,2.754330045484972,7.0
1024,63.707244303342364,Male,28161.367705439912,Urban,10,10,337.7255720616556,7413.725591237672,3.298761643496536,7.4564334306562925,4.0
1025,58.73051804120854,Female,11948.844820769938,Urban,5,6,308.05308411278315,3834.8755130843456,0.11794978329644924,31.695184836737113,
1026,43.235884036088386,Female,44905.42390221785,Urban,9,9,541.4645332684769,8567.891501710274,6.064266418258285,26.203733864282423,8.0
1027,38.456041738018406,nan,47840.25090181246,Urban,4,9,62.80766763058061,2325.317380414277,3.7572609647362003,7.013927775250961,7.0
1028,39.44037592061913,Female,34239.77456608629,Urban,4,4,460.6817018402213,3676.1309647966823,7.053688290368987,19.138828267625268,7.0
1029,45.362215672765004,Female,15051.095639317584,Rural,6,4,257.86328800449047,232.01798657187692,0.43154006780237814,31.81420976206625,9.0
1030,,Female,18901.4330858492,Urban,9,10,1558.23710145136,32989.181562761296,1.5375021915321458,14.12463992837765,9.0
1031,34.91148155091986,Male,23687.75693681843,Urban,4,12,207.03703475486873,245.75331664357327,1.1592569164059845,27.431762564715278,6.0
1032,17.976991113468927,Female,15493.018782763878,Urban,5,13,401.5108770036097,8328.58865965052,0.9462809659973048,9.447333457319795,4.0
1033,42.79067747126335,Male,51337.32175480443,Suburban,9,8,315.6064143462186,2264.9517595046736,1.0434897686890392,3.72403230129661,
1034,45.76635127643289,Female,23674.72342573739,Suburban,4,12,1406.299200183654,23608.903142327472,4.678927149957217,12.66030106298765,7.0
1035,32.201762452407515,Male,5700.595810092247,Suburban,4,9,100.41459653691352,4412.4301425246085,2.39761182241775,9.191886279017346,
1036,56.887841159480395,Male,26099.668873157694,Urban,3,6,1543.7686709759669,11030.791607207204,0.7853442534032892,19.76098597128281,5.0
1037,23.290812043971904,Male,18507.314320256653,Urban,8,9,2885.7777522232223,51935.61408756178,0.9524565458450905,12.409759243547622,9.0
1038,20.427501437482157,Male,21216.547994190267,Suburban,3,5,1531.2418258865446,11473.687169043798,1.2641841386087869,150.0,5.0
1039,40.693421822719664,Female,18318.931588219584,Urban,7,12,1057.8975751898477,20293.234536371314,0.9143485610772165,9.752530100594488,4.0
1040,50.565179631345856,Female,32975.60116340021,Urban,6,9,467.6751885695327,2392.211451037868,0.47163001803396265,14.393184737146228,7.0
1041,58.207132297494425,Female,38555.108609959236,Urban,7,14,1030.9414519145307,22835.39853552205,1.1430878581958628,10.106710918202676,6.0
1042,32.49338884557272,Female,25375.174194523323,Urban,3,9,255.9910049073753,1207.8221869885756,0.16573378140378883,6.090264155554481,8.0
1043,50.94417000117555,Female,18589.355416225175,Urban,11,5,637.6188518558313,9513.784736490335,3.8540640642920625,33.18074213671689,5.0
1044,37.537898365991516,Male,21575.88203949417,Urban,4,6,1012.9528307959954,12013.815090910524,3.4844524564179316,,5.0
1045,35.92847240071016,Male,,Urban,7,5,820.6047594592719,8973.773142884314,4.449783232752708,,5.0
1046,48.60391924984007,Female,14746.852955692098,Urban,6,4,606.6044034630552,3275.73563241646,1.180858269113682,18.44519548436993,
1047,45.827874540961034,Female,29421.01000976695,Urban,8,5,278.16954968379224,6357.959585967315,2.1066809293634576,9.178635714159983,6.0
1048,19.08329411618901,Male,27723.096736086485,Urban,7,6,331.0701998884376,3597.9297168300477,3.3213943481679817,16.23577722213505,
1049,55.71848419671075,Male,47582.51400478786,Urban,8,11,1265.850044583976,23371.02235102497,0.7562555960545092,32.01099139068547,9.0
1050,54.56109624976942,Male,41261.077045251026,Urban,5,6,143.97962066189052,2921.022041033205,2.0068841274215523,29.65082244378172,
1051,30.493247581885647,Female,15633.362652718757,Urban,8,5,572.8834699624174,8986.313734539048,1.1533334653871432,12.423266711121505,9.0
1052,42.749642401248906,Male,33194.82227780585,Urban,3,9,446.1390613669344,9489.500266652074,0.9358856062061368,8.604437153326142,4.0
1053,43.92836223539287,Female,13691.401793194687,Urban,7,6,756.9901305893811,8782.114662037384,3.9247183883996573,2.1063525101903546,4.0
1054,41.12808518988689,Female,31193.53218268085,Urban,8,9,1054.0303431440618,15955.810188868003,1.9567474078029818,39.664845721026026,9.0
1055,31.39633815385496,Male,17012.31717887689,Urban,6,15,275.5626607786755,6387.4066292667885,1.9531195233005705,1.5013524538894945,8.0
1056,29.94051958474338,Female,13205.297955448243,Suburban,5,8,597.806129385854,9100.999441271346,0.3412534942095118,3.483884441531224,6.0
1057,37.69335114810266,Female,25337.04090356908,Urban,6,5,892.2888793762,9839.851495532015,0.8521057927603812,7.62572486353387,4.0
